Electricity Pricing [£/kWh],6h Prediction Electricity Pricing [£/kWh],12h Prediction Electricity Pricing [£/kWh],24h Prediction Electricity Pricing [£/kWh]
0.35,0.2624,0.35,0.35
0.35,0.3387,0.35,0.3485
0.35,0.347,0.35,0.3266
0.2999,0.35,0.3411,0.2762
0.2646,0.35,0.3355,0.2002
0.2118,0.35,0.35,0.1499
0.2624,0.35,0.35,0.2669
0.3387,0.35,0.35,0.35
0.347,0.35,0.35,0.35
0.35,0.3411,0.3357,0.35
0.35,0.3355,0.35,0.35
0.35,0.35,0.3348,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3485,0.3329
0.35,0.35,0.3266,0.2492
0.3411,0.3357,0.2762,0.2359
0.3355,0.35,0.2002,0.2893
0.35,0.3348,0.1499,0.35
0.35,0.35,0.2669,0.35
0.35,0.3485,0.35,0.35
0.35,0.3266,0.35,0.35
0.3357,0.2762,0.35,0.35
0.35,0.2002,0.35,0.35
0.3348,0.1499,0.35,0.35
0.35,0.2669,0.35,0.35
0.3485,0.35,0.3329,0.35
0.3266,0.35,0.2492,0.35
0.2762,0.35,0.2359,0.35
0.2002,0.35,0.2893,0.3175
0.1499,0.35,0.35,0.2736
0.2669,0.35,0.35,0.3393
0.35,0.3329,0.35,0.35
0.35,0.2492,0.35,0.3426
0.35,0.2359,0.35,0.35
0.35,0.2893,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.3329,0.35,0.35,0.35
0.2492,0.35,0.35,0.35
0.2359,0.35,0.35,0.35
0.2893,0.35,0.3175,0.35
0.35,0.35,0.2736,0.35
0.35,0.35,0.3393,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3426,0.35
0.35,0.35,0.35,0.3452
0.35,0.3175,0.35,0.35
0.35,0.2736,0.35,0.3494
0.35,0.3393,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.3426,0.35,0.35
0.35,0.35,0.35,0.3273
0.3175,0.35,0.35,0.218
0.2736,0.35,0.35,0.185
0.3393,0.35,0.35,0.1702
0.35,0.35,0.35,0.2716
0.3426,0.35,0.35,0.269
0.35,0.35,0.3452,0.3193
0.35,0.35,0.35,0.35
0.35,0.35,0.3494,0.35
0.35,0.35,0.35,0.3152
0.35,0.35,0.35,0.3073
0.35,0.35,0.35,0.2668
0.35,0.3452,0.3273,0.2293
0.35,0.35,0.218,0.2393
0.35,0.3494,0.185,0.35
0.35,0.35,0.1702,0.35
0.35,0.35,0.2716,0.35
0.35,0.35,0.269,0.35
0.3452,0.3273,0.3193,0.3267
0.35,0.218,0.35,0.3206
0.3494,0.185,0.35,0.217
0.35,0.1702,0.3152,0.2866
0.35,0.2716,0.3073,0.2522
0.35,0.269,0.2668,0.3133
0.3273,0.3193,0.2293,0.3131
0.218,0.35,0.2393,0.3171
0.185,0.35,0.35,0.3131
0.1702,0.3152,0.35,0.3396
0.2716,0.3073,0.35,0.35
0.269,0.2668,0.35,0.3473
0.3193,0.2293,0.3267,0.35
0.35,0.2393,0.3206,0.35
0.35,0.35,0.217,0.348
0.3152,0.35,0.2866,0.3353
0.3073,0.35,0.2522,0.326
0.2668,0.35,0.3133,0.3139
0.2293,0.3267,0.3131,0.312
0.2393,0.3206,0.3171,0.3199
0.35,0.217,0.3131,0.35
0.35,0.2866,0.3396,0.35
0.35,0.2522,0.35,0.35
0.35,0.3133,0.3473,0.35
0.3267,0.3131,0.35,0.35
0.3206,0.3171,0.35,0.35
0.217,0.3131,0.348,0.3459
0.2866,0.3396,0.3353,0.35
0.2522,0.35,0.326,0.35
0.3133,0.3473,0.3139,0.35
0.3131,0.35,0.312,0.3462
0.3171,0.35,0.3199,0.2936
0.3131,0.348,0.35,0.2621
0.3396,0.3353,0.35,0.3167
0.35,0.326,0.35,0.35
0.3473,0.3139,0.35,0.35
0.35,0.312,0.35,0.35
0.35,0.3199,0.35,0.35
0.348,0.35,0.3459,0.35
0.3353,0.35,0.35,0.35
0.326,0.35,0.35,0.35
0.3139,0.35,0.35,0.3309
0.312,0.35,0.3462,0.3206
0.3199,0.35,0.2936,0.3301
0.35,0.3459,0.2621,0.35
0.35,0.35,0.3167,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.3462,0.35,0.35
0.35,0.2936,0.35,0.35
0.3459,0.2621,0.35,0.3238
0.35,0.3167,0.35,0.3293
0.35,0.35,0.35,0.2664
0.35,0.35,0.3309,0.2787
0.3462,0.35,0.3206,0.2811
0.2936,0.35,0.3301,0.2547
0.2621,0.35,0.35,0.2734
0.3167,0.35,0.35,0.3293
0.35,0.35,0.35,0.35
0.35,0.3309,0.35,0.35
0.35,0.3206,0.35,0.35
0.35,0.3301,0.35,0.35
0.35,0.35,0.3238,0.35
0.35,0.35,0.3293,0.35
0.35,0.35,0.2664,0.35
0.3309,0.35,0.2787,0.35
0.3206,0.35,0.2811,0.35
0.3301,0.35,0.2547,0.35
0.35,0.3238,0.2734,0.35
0.35,0.3293,0.3293,0.35
0.35,0.2664,0.35,0.35
0.35,0.2787,0.35,0.35
0.35,0.2811,0.35,0.35
0.35,0.2547,0.35,0.35
0.3238,0.2734,0.35,0.35
0.3293,0.3293,0.35,0.35
0.2664,0.35,0.35,0.35
0.2787,0.35,0.35,0.35
0.2811,0.35,0.35,0.35
0.2547,0.35,0.35,0.35
0.2734,0.35,0.35,0.35
0.3293,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3219
0.35,0.35,0.35,0.3138
0.35,0.35,0.35,0.3415
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3219,0.35
0.35,0.35,0.3138,0.35
0.35,0.35,0.3415,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.3219,0.35,0.35
0.35,0.3138,0.35,0.35
0.35,0.3415,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.3219,0.35,0.35,0.35
0.3138,0.35,0.35,0.35
0.3415,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.341
0.35,0.35,0.35,0.3337
0.35,0.35,0.35,0.3067
0.35,0.35,0.35,0.3096
0.35,0.35,0.35,0.3164
0.35,0.35,0.35,0.314
0.35,0.35,0.35,0.3487
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3285
0.35,0.35,0.35,0.3235
0.35,0.35,0.341,0.3032
0.35,0.35,0.3337,0.3208
0.35,0.35,0.3067,0.301
0.35,0.35,0.3096,0.35
0.35,0.35,0.3164,0.35
0.35,0.35,0.314,0.35
0.35,0.341,0.3487,0.35
0.35,0.3337,0.35,0.3293
0.35,0.3067,0.35,0.35
0.35,0.3096,0.35,0.3205
0.35,0.3164,0.3285,0.3291
0.35,0.314,0.3235,0.3348
0.341,0.3487,0.3032,0.3461
0.3337,0.35,0.3208,0.3418
0.3067,0.35,0.301,0.3385
0.3096,0.35,0.35,0.3462
0.3164,0.3285,0.35,0.35
0.314,0.3235,0.35,0.35
0.3487,0.3032,0.35,0.35
0.35,0.3208,0.3293,0.35
0.35,0.301,0.35,0.35
0.35,0.35,0.3205,0.35
0.3285,0.35,0.3291,0.35
0.3235,0.35,0.3348,0.35
0.3032,0.35,0.3461,0.3459
0.3208,0.3293,0.3418,0.3274
0.301,0.35,0.3385,0.3116
0.35,0.3205,0.3462,0.35
0.35,0.3291,0.35,0.35
0.35,0.3348,0.35,0.35
0.35,0.3461,0.35,0.35
0.3293,0.3418,0.35,0.35
0.35,0.3385,0.35,0.35
0.3205,0.3462,0.35,0.35
0.3291,0.35,0.35,0.3482
0.3348,0.35,0.35,0.3315
0.3461,0.35,0.3459,0.3356
0.3418,0.35,0.3274,0.3331
0.3385,0.35,0.3116,0.337
0.3462,0.35,0.35,0.3334
0.35,0.35,0.35,0.3442
0.35,0.35,0.35,0.35
0.35,0.3459,0.35,0.35
0.35,0.3274,0.35,0.35
0.35,0.3116,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3482,0.35
0.35,0.35,0.3315,0.35
0.3459,0.35,0.3356,0.35
0.3274,0.35,0.3331,0.35
0.3116,0.35,0.337,0.35
0.35,0.35,0.3334,0.35
0.35,0.3482,0.3442,0.35
0.35,0.3315,0.35,0.35
0.35,0.3356,0.35,0.35
0.35,0.3331,0.35,0.35
0.35,0.337,0.35,0.35
0.35,0.3334,0.35,0.347
0.3482,0.3442,0.35,0.35
0.3315,0.35,0.35,0.35
0.3356,0.35,0.35,0.35
0.3331,0.35,0.35,0.35
0.337,0.35,0.35,0.3462
0.3334,0.35,0.35,0.3375
0.3442,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.347,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.347
0.35,0.35,0.35,0.347
0.35,0.35,0.3462,0.347
0.35,0.347,0.3375,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.347
0.35,0.3462,0.35,0.35
0.347,0.3375,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.347,0.35
0.35,0.35,0.347,0.35
0.3462,0.35,0.347,0.3042
0.3375,0.35,0.35,0.3044
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.347,0.35,0.35
0.35,0.347,0.347,0.35
0.35,0.347,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.347,0.35,0.35,0.337
0.347,0.347,0.35,0.3263
0.347,0.35,0.3042,0.3297
0.35,0.35,0.3044,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.347,0.35,0.35,0.35
0.35,0.3042,0.35,0.35
0.35,0.3044,0.35,0.3304
0.35,0.35,0.35,0.3426
0.35,0.35,0.35,0.3256
0.35,0.35,0.337,0.3435
0.35,0.35,0.3263,0.35
0.3042,0.35,0.3297,0.35
0.3044,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.337,0.35,0.35
0.35,0.3263,0.35,0.35
0.35,0.3297,0.35,0.35
0.35,0.35,0.3304,0.35
0.35,0.35,0.3426,0.35
0.35,0.35,0.3256,0.35
0.337,0.35,0.3435,0.35
0.3263,0.35,0.35,0.35
0.3297,0.35,0.35,0.35
0.35,0.3304,0.35,0.35
0.35,0.3426,0.35,0.35
0.35,0.3256,0.35,0.35
0.35,0.3435,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.3304,0.35,0.35,0.35
0.3426,0.35,0.35,0.35
0.3256,0.35,0.35,0.35
0.3435,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3426
0.35,0.35,0.35,0.3352
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3426,0.35
0.35,0.35,0.3352,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.3426,0.35,0.35
0.35,0.3352,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3459
0.3426,0.35,0.35,0.2842
0.3352,0.35,0.35,0.269
0.35,0.35,0.35,0.2862
0.35,0.35,0.35,0.3344
0.35,0.35,0.35,0.3398
0.35,0.35,0.35,0.3492
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3459,0.347
0.35,0.35,0.2842,0.3404
0.35,0.35,0.269,0.35
0.35,0.35,0.2862,0.35
0.35,0.35,0.3344,0.35
0.35,0.35,0.3398,0.35
0.35,0.3459,0.3492,0.35
0.35,0.2842,0.35,0.3437
0.35,0.269,0.35,0.3249
0.35,0.2862,0.35,0.35
0.35,0.3344,0.35,0.35
0.35,0.3398,0.35,0.35
0.3459,0.3492,0.347,0.35
0.2842,0.35,0.3404,0.3131
0.269,0.35,0.35,0.2858
0.2862,0.35,0.35,0.35
0.3344,0.35,0.35,0.35
0.3398,0.35,0.35,0.35
0.3492,0.347,0.35,0.35
0.35,0.3404,0.3437,0.35
0.35,0.35,0.3249,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3415
0.35,0.35,0.35,0.3382
0.347,0.35,0.35,0.35
0.3404,0.3437,0.3131,0.35
0.35,0.3249,0.2858,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.3437,0.3131,0.35,0.35
0.3249,0.2858,0.35,0.2999
0.35,0.35,0.35,0.3439
0.35,0.35,0.3415,0.2997
0.35,0.35,0.3382,0.3127
0.35,0.35,0.35,0.3426
0.3131,0.35,0.35,0.3426
0.2858,0.35,0.35,0.3407
0.35,0.35,0.35,0.3443
0.35,0.3415,0.35,0.35
0.35,0.3382,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.2999,0.35
0.35,0.35,0.3439,0.35
0.3415,0.35,0.2997,0.35
0.3382,0.35,0.3127,0.3437
0.35,0.35,0.3426,0.331
0.35,0.35,0.3426,0.3227
0.35,0.2999,0.3407,0.35
0.35,0.3439,0.3443,0.35
0.35,0.2997,0.35,0.35
0.35,0.3127,0.35,0.35
0.35,0.3426,0.35,0.35
0.35,0.3426,0.35,0.35
0.2999,0.3407,0.35,0.3293
0.3439,0.3443,0.35,0.172
0.2997,0.35,0.35,0.0154
0.3127,0.35,0.3437,0.031
0.3426,0.35,0.331,0.0154
0.3426,0.35,0.3227,0.0331
0.3407,0.35,0.35,0.0452
0.3443,0.35,0.35,0.2725
0.35,0.35,0.35,0.35
0.35,0.3437,0.35,0.35
0.35,0.331,0.35,0.35
0.35,0.3227,0.35,0.35
0.35,0.35,0.3293,0.35
0.35,0.35,0.172,0.35
0.35,0.35,0.0154,0.347
0.3437,0.35,0.031,0.3308
0.331,0.35,0.0154,0.3131
0.3227,0.35,0.0331,0.3177
0.35,0.3293,0.0452,0.35
0.35,0.172,0.2725,0.35
0.35,0.0154,0.35,0.35
0.35,0.031,0.35,0.35
0.35,0.0154,0.35,0.3332
0.35,0.0331,0.35,0.35
0.3293,0.0452,0.35,0.3459
0.172,0.2725,0.35,0.35
0.0154,0.35,0.347,0.2293
0.031,0.35,0.3308,0.137
0.0154,0.35,0.3131,0.1322
0.0331,0.35,0.3177,0.0827
0.0452,0.35,0.35,0.1643
0.2725,0.35,0.35,0.1662
0.35,0.347,0.35,0.35
0.35,0.3308,0.35,0.35
0.35,0.3131,0.3332,0.35
0.35,0.3177,0.35,0.35
0.35,0.35,0.3459,0.35
0.35,0.35,0.35,0.35
0.347,0.35,0.2293,0.35
0.3308,0.35,0.137,0.3492
0.3131,0.3332,0.1322,0.3445
0.3177,0.35,0.0827,0.3393
0.35,0.3459,0.1643,0.35
0.35,0.35,0.1662,0.35
0.35,0.2293,0.35,0.35
0.35,0.137,0.35,0.35
0.3332,0.1322,0.35,0.35
0.35,0.0827,0.35,0.35
0.3459,0.1643,0.35,0.3238
0.35,0.1662,0.35,0.3421
0.2293,0.35,0.35,0.2505
0.137,0.35,0.3492,0.1798
0.1322,0.35,0.3445,0.1687
0.0827,0.35,0.3393,0.1848
0.1643,0.35,0.35,0.1819
0.1662,0.35,0.35,0.2986
0.35,0.35,0.35,0.35
0.35,0.3492,0.35,0.35
0.35,0.3445,0.35,0.35
0.35,0.3393,0.35,0.35
0.35,0.35,0.3238,0.35
0.35,0.35,0.3421,0.35
0.35,0.35,0.2505,0.35
0.3492,0.35,0.1798,0.35
0.3445,0.35,0.1687,0.3458
0.3393,0.35,0.1848,0.3293
0.35,0.3238,0.1819,0.35
0.35,0.3421,0.2986,0.35
0.35,0.2505,0.35,0.35
0.35,0.1798,0.35,0.35
0.35,0.1687,0.35,0.35
0.35,0.1848,0.35,0.3349
0.3238,0.1819,0.35,0.35
0.3421,0.2986,0.35,0.35
0.2505,0.35,0.35,0.35
0.1798,0.35,0.35,0.3484
0.1687,0.35,0.3458,0.3134
0.1848,0.35,0.3293,0.3072
0.1819,0.35,0.35,0.3239
0.2986,0.35,0.35,0.3285
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.3458,0.35,0.35
0.35,0.3293,0.3349,0.35
0.35,0.35,0.35,0.3419
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3285
0.35,0.35,0.3484,0.3063
0.3458,0.35,0.3134,0.2674
0.3293,0.3349,0.3072,0.2941
0.35,0.35,0.3239,0.35
0.35,0.35,0.3285,0.35
0.35,0.35,0.35,0.35
0.35,0.3484,0.35,0.35
0.35,0.3134,0.35,0.3456
0.3349,0.3072,0.35,0.35
0.35,0.3239,0.3419,0.3029
0.35,0.3285,0.35,0.3021
0.35,0.35,0.3285,0.2506
0.3484,0.35,0.3063,0.1751
0.3134,0.35,0.2674,0.1741
0.3072,0.35,0.2941,0.1477
0.3239,0.3419,0.35,0.1431
0.3285,0.35,0.35,0.1434
0.35,0.3285,0.35,0.2263
0.35,0.3063,0.35,0.2884
0.35,0.2674,0.3456,0.3073
0.35,0.2941,0.35,0.3315
0.3419,0.35,0.3029,0.35
0.35,0.35,0.3021,0.35
0.3285,0.35,0.2506,0.35
0.3063,0.35,0.1751,0.35
0.2674,0.3456,0.1741,0.35
0.2941,0.35,0.1477,0.3224
0.35,0.3029,0.1431,0.35
0.35,0.3021,0.1434,0.35
0.35,0.2506,0.2263,0.35
0.35,0.1751,0.2884,0.35
0.3456,0.1741,0.3073,0.3448
0.35,0.1477,0.3315,0.3469
0.3029,0.1431,0.35,0.3312
0.3021,0.1434,0.35,0.31
0.2506,0.2263,0.35,0.2788
0.1751,0.2884,0.35,0.2757
0.1741,0.3073,0.35,0.2374
0.1477,0.3315,0.3224,0.2293
0.1431,0.35,0.35,0.284
0.1434,0.35,0.35,0.35
0.2263,0.35,0.35,0.35
0.2884,0.35,0.35,0.35
0.3073,0.35,0.3448,0.35
0.3315,0.3224,0.3469,0.35
0.35,0.35,0.3312,0.35
0.35,0.35,0.31,0.35
0.35,0.35,0.2788,0.35
0.35,0.35,0.2757,0.35
0.35,0.3448,0.2374,0.35
0.3224,0.3469,0.2293,0.35
0.35,0.3312,0.284,0.35
0.35,0.31,0.35,0.35
0.35,0.2788,0.35,0.35
0.35,0.2757,0.35,0.35
0.3448,0.2374,0.35,0.35
0.3469,0.2293,0.35,0.35
0.3312,0.284,0.35,0.3348
0.31,0.35,0.35,0.35
0.2788,0.35,0.35,0.35
0.2757,0.35,0.35,0.35
0.2374,0.35,0.35,0.35
0.2293,0.35,0.35,0.337
0.284,0.35,0.35,0.3472
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3348,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.3404
0.35,0.35,0.35,0.3219
0.35,0.35,0.337,0.3421
0.35,0.3348,0.3472,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.337,0.35,0.35
0.3348,0.3472,0.35,0.3337
0.35,0.35,0.35,0.1959
0.35,0.35,0.35,0.1102
0.35,0.35,0.3404,0.1079
0.35,0.35,0.3219,0.1349
0.337,0.35,0.3421,0.1258
0.3472,0.35,0.35,0.1445
0.35,0.35,0.35,0.2189
0.35,0.35,0.35,0.3393
0.35,0.3404,0.35,0.35
0.35,0.3219,0.35,0.35
0.35,0.3421,0.35,0.35
0.35,0.35,0.3337,0.3404
0.35,0.35,0.1959,0.35
0.35,0.35,0.1102,0.35
0.3404,0.35,0.1079,0.3365
0.3219,0.35,0.1349,0.3417
0.3421,0.35,0.1258,0.339
0.35,0.3337,0.1445,0.35
0.35,0.1959,0.2189,0.35
0.35,0.1102,0.3393,0.35
0.35,0.1079,0.35,0.35
0.35,0.1349,0.35,0.3315
0.35,0.1258,0.35,0.35
0.3337,0.1445,0.3404,0.35
0.1959,0.2189,0.35,0.35
0.1102,0.3393,0.35,0.3142
0.1079,0.35,0.3365,0.3123
0.1349,0.35,0.3417,0.3157
0.1258,0.35,0.339,0.3098
0.1445,0.3404,0.35,0.332
0.2189,0.35,0.35,0.35
0.3393,0.35,0.35,0.35
0.35,0.3365,0.35,0.35
0.35,0.3417,0.3315,0.35
0.35,0.339,0.35,0.35
0.3404,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.3142,0.35
0.3365,0.35,0.3123,0.3404
0.3417,0.3315,0.3157,0.3386
0.339,0.35,0.3098,0.3404
0.35,0.35,0.332,0.35
0.35,0.35,0.35,0.35
0.35,0.3142,0.35,0.35
0.35,0.3123,0.35,0.35
0.3315,0.3157,0.35,0.35
0.35,0.3098,0.35,0.35
0.35,0.332,0.35,0.3455
0.35,0.35,0.35,0.3429
0.3142,0.35,0.35,0.3313
0.3123,0.35,0.3404,0.3383
0.3157,0.35,0.3386,0.3361
0.3098,0.35,0.3404,0.3165
0.332,0.35,0.35,0.3105
0.35,0.35,0.35,0.3199
0.35,0.35,0.35,0.3411
0.35,0.3404,0.35,0.3224
0.35,0.3386,0.35,0.35
0.35,0.3404,0.35,0.35
0.35,0.35,0.3455,0.35
0.35,0.35,0.3429,0.3464
0.35,0.35,0.3313,0.3066
0.3404,0.35,0.3383,0.2849
0.3386,0.35,0.3361,0.2646
0.3404,0.35,0.3165,0.269
0.35,0.3455,0.3105,0.35
0.35,0.3429,0.3199,0.35
0.35,0.3313,0.3411,0.35
0.35,0.3383,0.3224,0.35
0.35,0.3361,0.35,0.3348
0.35,0.3165,0.35,0.3392
0.3455,0.3105,0.35,0.3167
0.3429,0.3199,0.3464,0.3197
0.3313,0.3411,0.3066,0.2316
0.3383,0.3224,0.2849,0.2002
0.3361,0.35,0.2646,0.1349
0.3165,0.35,0.269,0.0276
0.3105,0.35,0.35,0.0022
0.3199,0.3464,0.35,0.0232
0.3411,0.3066,0.35,0.1654
0.3224,0.2849,0.35,0.1984
0.35,0.2646,0.3348,0.2977
0.35,0.269,0.3392,0.3238
0.35,0.35,0.3167,0.3466
0.3464,0.35,0.3197,0.3261
0.3066,0.35,0.2316,0.2756
0.2849,0.35,0.2002,0.2745
0.2646,0.3348,0.1349,0.2426
0.269,0.3392,0.0276,0.2525
0.35,0.3167,0.0022,0.35
0.35,0.3197,0.0232,0.35
0.35,0.2316,0.1654,0.35
0.35,0.2002,0.1984,0.347
0.3348,0.1349,0.2977,0.2868
0.3392,0.0276,0.3238,0.2922
0.3167,0.0022,0.3466,0.2278
0.3197,0.0232,0.3261,0.3097
0.2316,0.1654,0.2756,0.2584
0.2002,0.1984,0.2745,0.2905
0.1349,0.2977,0.2426,0.2253
0.0276,0.3238,0.2525,0.1191
0.0022,0.3466,0.35,0.0625
0.0232,0.3261,0.35,0.1011
0.1654,0.2756,0.35,0.0613
0.1984,0.2745,0.347,0.1213
0.2977,0.2426,0.2868,0.1228
0.3238,0.2525,0.2922,0.129
0.3466,0.35,0.2278,0.1418
0.3261,0.35,0.3097,0.1758
0.2756,0.35,0.2584,0.1973
0.2745,0.347,0.2905,0.1973
0.2426,0.2868,0.2253,0.1984
0.2525,0.2922,0.1191,0.1874
0.35,0.2278,0.0625,0.1731
0.35,0.3097,0.1011,0.35
0.35,0.2584,0.0613,0.35
0.347,0.2905,0.1213,0.35
0.2868,0.2253,0.1228,0.278
0.2922,0.1191,0.129,0.2257
0.2278,0.0625,0.1418,0.2065
0.3097,0.1011,0.1758,0.1837
0.2584,0.0613,0.1973,0.1091
0.2905,0.1213,0.1973,0.0712
0.2253,0.1228,0.1984,0.0194
0.1191,0.129,0.1874,0.011
0.0625,0.1418,0.1731,0.0068
0.1011,0.1758,0.35,0.0209
0.0613,0.1973,0.35,0.0551
0.1213,0.1973,0.35,0.183
0.1228,0.1984,0.278,0.2161
0.129,0.1874,0.2257,0.2942
0.1418,0.1731,0.2065,0.2507
0.1758,0.35,0.1837,0.2153
0.1973,0.35,0.1091,0.2481
0.1973,0.35,0.0712,0.2421
0.1984,0.278,0.0194,0.268
0.1874,0.2257,0.011,0.305
0.1731,0.2065,0.0068,0.267
0.35,0.1837,0.0209,0.35
0.35,0.1091,0.0551,0.35
0.35,0.0712,0.183,0.35
0.278,0.0194,0.2161,0.3205
0.2257,0.011,0.2942,0.3073
0.2065,0.0068,0.2507,0.247
0.1837,0.0209,0.2153,0.2119
0.1091,0.0551,0.2481,0.2619
